Start Training
Train Epoch0 out_loss 0.5482142567634583, R2 0.4475604295730591
Test Epoch74 layer3 out_loss 0.18175260722637177, R2 0.8236423134803772
Test Epoch74 layer4 out_loss 0.1817188411951065, R2 0.8236750960350037
Test Epoch74 layer5 out_loss 0.1829267144203186, R2 0.8225030899047852
Test Epoch74 layer6 out_loss 0.18394209444522858, R2 0.821517825126648
Test Epoch74 layer7 out_loss 0.18580302596092224, R2 0.8197121620178223
Test Epoch74 layer8 out_loss 0.18834003806114197, R2 0.8172504305839539
Train Epoch75 out_loss 0.20407402515411377, R2 0.7943531274795532
Test Epoch75 layer0 out_loss 0.21603034436702728, R2 0.7903820276260376
Test Epoch75 layer1 out_loss 0.18715670704841614, R2 0.818398654460907
Test Epoch75 layer2 out_loss 0.18610967695713043, R2 0.8194146156311035
Test Epoch75 layer3 out_loss 0.18492361903190613, R2 0.8205654621124268
Test Epoch75 layer4 out_loss 0.18559718132019043, R2 0.8199118971824646
Test Epoch75 layer5 out_loss 0.18800215423107147, R2 0.8175783157348633
Test Epoch75 layer6 out_loss 0.19368168711662292, R2 0.8120673298835754
Test Epoch75 layer7 out_loss 0.1965903341770172, R2 0.8092450499534607
Test Epoch75 layer8 out_loss 0.2018444687128067, R2 0.8041468858718872
Train Epoch76 out_loss 0.20817001163959503, R2 0.7902255058288574
Test Epoch76 layer0 out_loss 0.21273280680179596, R2 0.7935817241668701
Test Epoch76 layer1 out_loss 0.18870463967323303, R2 0.8168966770172119
Test Epoch76 layer2 out_loss 0.18776214122772217, R2 0.8178111910820007
Test Epoch76 layer3 out_loss 0.19140668213367462, R2 0.814274787902832
Test Epoch76 layer4 out_loss 0.19394508004188538, R2 0.8118118047714233
Test Epoch76 layer5 out_loss 0.1924775093793869, R2 0.8132357597351074
Test Epoch76 layer6 out_loss 0.19707666337490082, R2 0.8087731599807739
Test Epoch76 layer7 out_loss 0.22797313332557678, R2 0.7787937521934509
Test Epoch76 layer8 out_loss 0.32079970836639404, R2 0.688722550868988
Train Epoch77 out_loss 0.2374432235956192, R2 0.7607267498970032
Test Epoch77 layer0 out_loss 0.21125487983226776, R2 0.795015811920166
Test Epoch77 layer1 out_loss 0.18326163291931152, R2 0.8221781253814697
Test Epoch77 layer2 out_loss 0.1808353215456009, R2 0.8245323896408081
Test Epoch77 layer3 out_loss 0.1814780980348587, R2 0.8239086866378784
Test Epoch77 layer4 out_loss 0.18209737539291382, R2 0.8233078122138977
Test Epoch77 layer5 out_loss 0.18321245908737183, R2 0.82222580909729
Test Epoch77 layer6 out_loss 0.18406718969345093, R2 0.8213964700698853
Test Epoch77 layer7 out_loss 0.18724343180656433, R2 0.8183144927024841
Test Epoch77 layer8 out_loss 0.1863245964050293, R2 0.8192060589790344
Train Epoch78 out_loss 0.21438740193843842, R2 0.783960223197937
Test Epoch78 layer0 out_loss 0.21440356969833374, R2 0.7919605374336243
Test Epoch78 layer1 out_loss 0.18237647414207458, R2 0.8230369687080383
Test Epoch78 layer2 out_loss 0.18003909289836884, R2 0.8253049850463867
Test Epoch78 layer3 out_loss 0.1817736029624939, R2 0.8236219882965088
Test Epoch78 layer4 out_loss 0.18167255818843842, R2 0.8237199783325195
Test Epoch78 layer5 out_loss 0.1824686974287033, R2 0.8229475021362305
Test Epoch78 layer6 out_loss 0.1834837943315506, R2 0.8219625353813171
Test Epoch78 layer7 out_loss 0.18262995779514313, R2 0.8227910399436951
Test Epoch78 layer8 out_loss 0.18764838576316833, R2 0.8179215788841248
Train Epoch79 out_loss 1.0615181922912598, R2 -0.06969976425170898
Test Epoch79 layer0 out_loss 0.21518996357917786, R2 0.7911974787712097
Test Epoch79 layer1 out_loss 0.18469181656837463, R2 0.8207903504371643
Test Epoch79 layer2 out_loss 0.18286429345607758, R2 0.822563648223877
Test Epoch79 layer3 out_loss 0.18386955559253693, R2 0.8215882182121277
Test Epoch79 layer4 out_loss 0.18990091979503632, R2 0.8157358765602112
Test Epoch79 layer5 out_loss 0.21648052334785461, R2 0.7899452447891235
Test Epoch79 layer6 out_loss 0.23319588601589203, R2 0.7737260460853577
Test Epoch79 layer7 out_loss 0.23861564695835114, R2 0.7684671878814697
Test Epoch79 layer8 out_loss 0.24196796119213104, R2 0.7652143239974976
Train Epoch80 out_loss 0.21342001855373383, R2 0.7849350571632385
Test Epoch80 layer0 out_loss 0.21677444875240326, R2 0.7896600365638733
Test Epoch80 layer1 out_loss 0.18345610797405243, R2 0.8219894170761108
Test Epoch80 layer2 out_loss 0.18006564676761627, R2 0.8252792358398438
Test Epoch80 layer3 out_loss 0.18020965158939362, R2 0.8251395225524902
Test Epoch80 layer4 out_loss 0.1815655380487442, R2 0.8238238096237183
Test Epoch80 layer5 out_loss 0.18422500789165497, R2 0.8212432861328125
Test Epoch80 layer6 out_loss 0.19399917125701904, R2 0.8117592930793762
Test Epoch80 layer7 out_loss 0.2024051547050476, R2 0.8036028146743774
Test Epoch80 layer8 out_loss 0.19715946912765503, R2 0.8086928129196167
Train Epoch81 out_loss 0.20347441732883453, R2 0.7949573397636414
Test Epoch81 layer0 out_loss 0.2090969979763031, R2 0.7971096038818359
Test Epoch81 layer1 out_loss 0.1822805404663086, R2 0.8231300711631775
Test Epoch81 layer2 out_loss 0.1808888465166092, R2 0.8244804739952087
Test Epoch81 layer3 out_loss 0.1810651570558548, R2 0.8243093490600586
Test Epoch81 layer4 out_loss 0.18381333351135254, R2 0.8216427564620972
Test Epoch81 layer5 out_loss 0.18277987837791443, R2 0.8226455450057983
Test Epoch81 layer6 out_loss 0.18432997167110443, R2 0.8211414813995361
Test Epoch81 layer7 out_loss 0.18508195877075195, R2 0.8204118013381958
Test Epoch81 layer8 out_loss 0.18618518114089966, R2 0.8193413019180298
Train Epoch82 out_loss 0.2006732076406479, R2 0.7977801561355591
Test Epoch82 layer0 out_loss 0.21098510921001434, R2 0.7952775359153748
Test Epoch82 layer1 out_loss 0.18511755764484406, R2 0.8203772306442261
Test Epoch82 layer2 out_loss 0.18318907916545868, R2 0.8222485184669495
Test Epoch82 layer3 out_loss 0.1852695196866989, R2 0.8202298283576965
Test Epoch82 layer4 out_loss 0.18837299942970276, R2 0.8172184228897095
Test Epoch82 layer5 out_loss 0.20025312900543213, R2 0.8056910037994385
Test Epoch82 layer6 out_loss 0.21037375926971436, R2 0.7958707809448242
Test Epoch82 layer7 out_loss 0.22368532419204712, R2 0.7829542756080627
Test Epoch82 layer8 out_loss 0.20607048273086548, R2 0.8000463247299194
Train Epoch83 out_loss 0.1992320716381073, R2 0.7992323637008667
Test Epoch83 layer0 out_loss 0.21270115673542023, R2 0.7936124205589294
Test Epoch83 layer1 out_loss 0.1829541176557541, R2 0.8224765062332153
Test Epoch83 layer2 out_loss 0.18285329639911652, R2 0.8225743174552917
Test Epoch83 layer3 out_loss 0.1837303340435028, R2 0.8217233419418335
Test Epoch83 layer4 out_loss 0.18414278328418732, R2 0.8213230967521667
Test Epoch83 layer5 out_loss 0.1879987269639969, R2 0.8175816535949707
Test Epoch83 layer6 out_loss 0.19209839403629303, R2 0.8136036396026611
Test Epoch83 layer7 out_loss 0.19654029607772827, R2 0.8092935681343079
Test Epoch83 layer8 out_loss 0.1949179470539093, R2 0.8108677864074707
Train Epoch84 out_loss 0.20126497745513916, R2 0.7971838116645813
Test Epoch84 layer0 out_loss 0.21255198121070862, R2 0.7937572002410889
Test Epoch84 layer1 out_loss 0.1837616264820099, R2 0.821692943572998
Test Epoch84 layer2 out_loss 0.18108059465885162, R2 0.82429438829422
Test Epoch84 layer3 out_loss 0.17926551401615143, R2 0.8260555863380432
Test Epoch84 layer4 out_loss 0.17898672819137573, R2 0.8263261318206787
Test Epoch84 layer5 out_loss 0.17736096680164337, R2 0.8279036283493042
Test Epoch84 layer6 out_loss 0.17913848161697388, R2 0.8261788487434387
Test Epoch84 layer7 out_loss 0.18405437469482422, R2 0.8214088678359985
Test Epoch84 layer8 out_loss 0.18143127858638763, R2 0.8239541053771973
Train Epoch85 out_loss 0.20577634871006012, R2 0.7926376461982727
Test Epoch85 layer0 out_loss 0.21204639971256256, R2 0.7942477464675903
Test Epoch85 layer1 out_loss 0.18521402776241302, R2 0.8202836513519287
Test Epoch85 layer2 out_loss 0.18401840329170227, R2 0.8214437961578369
Test Epoch85 layer3 out_loss 0.18308207392692566, R2 0.8223522901535034
Test Epoch85 layer4 out_loss 0.18255001306533813, R2 0.8228685855865479
Test Epoch85 layer5 out_loss 0.18554183840751648, R2 0.8199656009674072
Test Epoch85 layer6 out_loss 0.1879136562347412, R2 0.8176641464233398
Test Epoch85 layer7 out_loss 0.20182202756404877, R2 0.8041686415672302
Test Epoch85 layer8 out_loss 0.20980492234230042, R2 0.7964227199554443
Train Epoch86 out_loss 0.2006322294473648, R2 0.7978214025497437
Test Epoch86 layer0 out_loss 0.20781512558460236, R2 0.7983534336090088
Test Epoch86 layer1 out_loss 0.1825077086687088, R2 0.8229096531867981
Test Epoch86 layer2 out_loss 0.17976826429367065, R2 0.8255677819252014
Test Epoch86 layer3 out_loss 0.17915749549865723, R2 0.8261604309082031
Test Epoch86 layer4 out_loss 0.17851485311985016, R2 0.8267840147018433
Test Epoch86 layer5 out_loss 0.1791447401046753, R2 0.8261728286743164
Test Epoch86 layer6 out_loss 0.1812838613986969, R2 0.8240971565246582
Test Epoch86 layer7 out_loss 0.1809711456298828, R2 0.8244006037712097
Test Epoch86 layer8 out_loss 0.18070638179779053, R2 0.8246574997901917
Train Epoch87 out_loss 0.20642440021038055, R2 0.7919846177101135
Test Epoch87 layer0 out_loss 0.21712222695350647, R2 0.7893226146697998
Test Epoch87 layer1 out_loss 0.1836748868227005, R2 0.8217771053314209
Test Epoch87 layer2 out_loss 0.18174684047698975, R2 0.8236479163169861
Test Epoch87 layer3 out_loss 0.18125595152378082, R2 0.8241242170333862
Test Epoch87 layer4 out_loss 0.18127049505710602, R2 0.8241101503372192
Test Epoch87 layer5 out_loss 0.18240338563919067, R2 0.8230108618736267
Test Epoch87 layer6 out_loss 0.1855272650718689, R2 0.819979727268219
Test Epoch87 layer7 out_loss 0.1882648915052414, R2 0.8173233270645142
Test Epoch87 layer8 out_loss 0.1891505867242813, R2 0.8164639472961426
Train Epoch88 out_loss 0.20066434144973755, R2 0.7977890968322754
Test Epoch88 layer0 out_loss 0.21509836614131927, R2 0.7912863492965698
Test Epoch88 layer1 out_loss 0.18749277293682098, R2 0.8180725574493408
Test Epoch88 layer2 out_loss 0.18662020564079285, R2 0.8189191818237305
Test Epoch88 layer3 out_loss 0.1884273737668991, R2 0.817165732383728
Test Epoch88 layer4 out_loss 0.1898318976163864, R2 0.8158028721809387
Test Epoch88 layer5 out_loss 0.19500446319580078, R2 0.8107838034629822
Test Epoch88 layer6 out_loss 0.196182519197464, R2 0.8096407651901245
Test Epoch88 layer7 out_loss 0.1960901916027069, R2 0.8097302913665771
Test Epoch88 layer8 out_loss 0.20378397405147552, R2 0.802264928817749
Train Epoch89 out_loss 0.2039480209350586, R2 0.7944800853729248
Test Epoch89 layer0 out_loss 0.21037332713603973, R2 0.7958711385726929
Test Epoch89 layer1 out_loss 0.18063141405582428, R2 0.8247302770614624
Test Epoch89 layer2 out_loss 0.18004660308361053, R2 0.8252977132797241
Test Epoch89 layer3 out_loss 0.18002355098724365, R2 0.8253200650215149
Test Epoch89 layer4 out_loss 0.18079407513141632, R2 0.8245724439620972
Test Epoch89 layer5 out_loss 0.18278703093528748, R2 0.8226386308670044
Test Epoch89 layer6 out_loss 0.1871306449174881, R2 0.8184239268302917
Test Epoch89 layer7 out_loss 0.19024546444416046, R2 0.815401554107666
Test Epoch89 layer8 out_loss 0.1913750022649765, R2 0.8143055438995361
Train Epoch90 out_loss 0.1979592889547348, R2 0.8005149364471436
Test Epoch90 layer0 out_loss 0.20763833820819855, R2 0.7985249757766724
Test Epoch90 layer1 out_loss 0.18196891248226166, R2 0.823432445526123
Test Epoch90 layer2 out_loss 0.17977949976921082, R2 0.8255568742752075
Test Epoch90 layer3 out_loss 0.1796564757823944, R2 0.8256762623786926
Test Epoch90 layer4 out_loss 0.18008382618427277, R2 0.8252615928649902
Test Epoch90 layer5 out_loss 0.18082782626152039, R2 0.8245396614074707
Test Epoch90 layer6 out_loss 0.18594948947429657, R2 0.8195700645446777
Test Epoch90 layer7 out_loss 0.2045176476240158, R2 0.8015530109405518
Test Epoch90 layer8 out_loss 0.20865583419799805, R2 0.7975376844406128
Train Epoch91 out_loss 0.21312083303928375, R2 0.7852365374565125
Test Epoch91 layer0 out_loss 0.21358904242515564, R2 0.792750895023346
Test Epoch91 layer1 out_loss 0.18275709450244904, R2 0.82266765832901
Test Epoch91 layer2 out_loss 0.18027333915233612, R2 0.8250777125358582
Test Epoch91 layer3 out_loss 0.18093733489513397, R2 0.824433445930481
Test Epoch91 layer4 out_loss 0.18195974826812744, R2 0.8234413266181946
Test Epoch91 layer5 out_loss 0.18234971165657043, R2 0.8230629563331604
Test Epoch91 layer6 out_loss 0.18334177136421204, R2 0.8221003413200378
Test Epoch91 layer7 out_loss 0.18043924868106842, R2 0.8249167203903198
Test Epoch91 layer8 out_loss 0.18268994987010956, R2 0.8227328062057495
Train Epoch92 out_loss 0.20834797620773315, R2 0.790046215057373
Test Epoch92 layer0 out_loss 0.2107793688774109, R2 0.7954771518707275
Test Epoch92 layer1 out_loss 0.18490561842918396, R2 0.820582926273346
Test Epoch92 layer2 out_loss 0.18367710709571838, R2 0.821774959564209
Test Epoch92 layer3 out_loss 0.18569158017635345, R2 0.8198202848434448
Test Epoch92 layer4 out_loss 0.1841093897819519, R2 0.8213555216789246
Test Epoch92 layer5 out_loss 0.18776936829090118, R2 0.8178041577339172
Test Epoch92 layer6 out_loss 0.1888589709997177, R2 0.8167469501495361
Test Epoch92 layer7 out_loss 0.18970708549022675, R2 0.8159239888191223
Test Epoch92 layer8 out_loss 0.19321705400943756, R2 0.8125181794166565
Train Epoch93 out_loss 0.1996900886297226, R2 0.7987708449363708
Test Epoch93 layer0 out_loss 0.21389512717723846, R2 0.7924538850784302
Test Epoch93 layer1 out_loss 0.18630309402942657, R2 0.8192269206047058
Test Epoch93 layer2 out_loss 0.18437232077121735, R2 0.8211003541946411
Test Epoch93 layer3 out_loss 0.18501953780651093, R2 0.8204723596572876
Test Epoch93 layer4 out_loss 0.184732124209404, R2 0.8207512497901917
Test Epoch93 layer5 out_loss 0.18474528193473816, R2 0.8207384943962097
Test Epoch93 layer6 out_loss 0.18472926318645477, R2 0.8207540512084961
Test Epoch93 layer7 out_loss 0.18573489785194397, R2 0.8197782635688782
Test Epoch93 layer8 out_loss 0.18736006319522858, R2 0.8182013034820557
Train Epoch94 out_loss 0.1962278038263321, R2 0.8022598028182983
Test Epoch94 layer0 out_loss 0.2095848023891449, R2 0.7966362833976746
Test Epoch94 layer1 out_loss 0.1807248294353485, R2 0.824639618396759
Test Epoch94 layer2 out_loss 0.1783299446105957, R2 0.8269634246826172
Test Epoch94 layer3 out_loss 0.17806744575500488, R2 0.8272181153297424
Test Epoch94 layer4 out_loss 0.17827990651130676, R2 0.8270119428634644
Test Epoch94 layer5 out_loss 0.178203746676445, R2 0.8270858526229858
Test Epoch94 layer6 out_loss 0.17965857684612274, R2 0.8256741762161255
Test Epoch94 layer7 out_loss 0.17989565432071686, R2 0.8254441618919373
Test Epoch94 layer8 out_loss 0.18625648319721222, R2 0.8192721605300903
Train Epoch95 out_loss 0.20370274782180786, R2 0.7947272062301636
Test Epoch95 layer0 out_loss 0.20627714693546295, R2 0.7998457551002502
Test Epoch95 layer1 out_loss 0.18124385178089142, R2 0.8241360187530518
Test Epoch95 layer2 out_loss 0.17849211394786835, R2 0.8268060684204102
Test Epoch95 layer3 out_loss 0.17992167174816132, R2 0.8254189491271973
Test Epoch95 layer4 out_loss 0.18072454631328583, R2 0.8246398568153381
Test Epoch95 layer5 out_loss 0.1825086772441864, R2 0.8229086995124817
Test Epoch95 layer6 out_loss 0.1834750771522522, R2 0.8219709992408752
Test Epoch95 layer7 out_loss 0.18559351563453674, R2 0.8199154138565063
Test Epoch95 layer8 out_loss 0.18800954520702362, R2 0.8175711035728455
Train Epoch96 out_loss 0.8695640563964844, R2 0.12373387813568115
Test Epoch96 layer0 out_loss 0.21042141318321228, R2 0.7958245277404785
Test Epoch96 layer1 out_loss 0.1889376938343048, R2 0.8166705369949341
Test Epoch96 layer2 out_loss 0.19112177193164825, R2 0.8145512938499451
Test Epoch96 layer3 out_loss 0.19014056026935577, R2 0.8155033588409424
Test Epoch96 layer4 out_loss 0.1902630627155304, R2 0.8153845071792603
Test Epoch96 layer5 out_loss 0.19855551421642303, R2 0.8073381781578064
Test Epoch96 layer6 out_loss 0.2107991725206375, R2 0.7954579591751099
Test Epoch96 layer7 out_loss 0.19384092092514038, R2 0.8119128346443176
Test Epoch96 layer8 out_loss 0.23082539439201355, R2 0.77602618932724
Train Epoch97 out_loss 0.20571495592594147, R2 0.7926995158195496
Test Epoch97 layer0 out_loss 0.21019726991653442, R2 0.7960419654846191
Test Epoch97 layer1 out_loss 0.18179288506507874, R2 0.8236032724380493
Test Epoch97 layer2 out_loss 0.18011973798274994, R2 0.8252267241477966
Test Epoch97 layer3 out_loss 0.18107828497886658, R2 0.8242966532707214
Test Epoch97 layer4 out_loss 0.18228428065776825, R2 0.8231264352798462
Test Epoch97 layer5 out_loss 0.18565048277378082, R2 0.8198601603507996
Test Epoch97 layer6 out_loss 0.19044645130634308, R2 0.8152065277099609
Test Epoch97 layer7 out_loss 0.19106963276863098, R2 0.8146018385887146
Test Epoch97 layer8 out_loss 0.19270341098308563, R2 0.8130165934562683
Train Epoch98 out_loss 0.20129509270191193, R2 0.7971534729003906
Test Epoch98 layer0 out_loss 0.20735220611095428, R2 0.7988026142120361
Test Epoch98 layer1 out_loss 0.18033267557621002, R2 0.8250201344490051
Test Epoch98 layer2 out_loss 0.17826689779758453, R2 0.8270245790481567
Test Epoch98 layer3 out_loss 0.17778940498828888, R2 0.8274878859519958
Test Epoch98 layer4 out_loss 0.17835775017738342, R2 0.8269364237785339
Test Epoch98 layer5 out_loss 0.17909662425518036, R2 0.8262194991111755
Test Epoch98 layer6 out_loss 0.18716736137866974, R2 0.8183882832527161
Test Epoch98 layer7 out_loss 0.215581014752388, R2 0.7908180356025696
Test Epoch98 layer8 out_loss 0.19337044656276703, R2 0.8123693466186523
Train Epoch99 out_loss 0.19881533086299896, R2 0.7996523380279541
Test Epoch99 layer0 out_loss 0.2076803594827652, R2 0.798484206199646
Test Epoch99 layer1 out_loss 0.1787438690662384, R2 0.8265617489814758
Test Epoch99 layer2 out_loss 0.1766052544116974, R2 0.828636884689331
Test Epoch99 layer3 out_loss 0.17678102850914001, R2 0.8284663558006287
Test Epoch99 layer4 out_loss 0.17771688103675842, R2 0.8275582790374756
Test Epoch99 layer5 out_loss 0.1781618595123291, R2 0.8271265029907227
Test Epoch99 layer6 out_loss 0.1792881339788437, R2 0.8260336518287659
Test Epoch99 layer7 out_loss 0.18387167155742645, R2 0.8215861320495605
Test Epoch99 layer8 out_loss 0.1824418306350708, R2 0.8229735493659973
Best r2 0.828636884689331 at L2
Figure(640x480)
Figure(640x480)
Figure(640x480)
Figure(640x480)
