Start Training
Train Epoch0 out_loss 0.5894310474395752, R2 0.4145404100418091
Test Epoch67 layer6 out_loss 0.21021243929862976, R2 0.783772349357605
Test Epoch67 layer7 out_loss 0.20935562252998352, R2 0.7846536636352539
Test Epoch67 layer8 out_loss 0.21769632399082184, R2 0.7760743498802185
Test Epoch67 layer9 out_loss 0.22418786585330963, R2 0.7693970203399658
Train Epoch68 out_loss 0.23392170667648315, R2 0.7676544189453125
Test Epoch68 layer0 out_loss 0.23865392804145813, R2 0.7545170187950134
Test Epoch68 layer1 out_loss 0.21284496784210205, R2 0.781064510345459
Test Epoch68 layer2 out_loss 0.20998217165470123, R2 0.7840092182159424
Test Epoch68 layer3 out_loss 0.21039536595344543, R2 0.7835842370986938
Test Epoch68 layer4 out_loss 0.21026134490966797, R2 0.7837220430374146
Test Epoch68 layer5 out_loss 0.2098781168460846, R2 0.784116268157959
Test Epoch68 layer6 out_loss 0.20928312838077545, R2 0.7847282886505127
Test Epoch68 layer7 out_loss 0.21227411925792694, R2 0.7816516757011414
Test Epoch68 layer8 out_loss 0.24243657290935516, R2 0.7506261467933655
Test Epoch68 layer9 out_loss 0.25054532289505005, R2 0.7422853708267212
Train Epoch69 out_loss 0.21977174282073975, R2 0.7817090153694153
Test Epoch69 layer0 out_loss 0.2434244304895401, R2 0.7496100068092346
Test Epoch69 layer1 out_loss 0.20893247425556183, R2 0.7850889563560486
Test Epoch69 layer2 out_loss 0.20715834200382233, R2 0.7869138717651367
Test Epoch69 layer3 out_loss 0.2075592279434204, R2 0.7865015268325806
Test Epoch69 layer4 out_loss 0.20806899666786194, R2 0.7859771251678467
Test Epoch69 layer5 out_loss 0.2092582881450653, R2 0.7847537994384766
Test Epoch69 layer6 out_loss 0.210733100771904, R2 0.7832368016242981
Test Epoch69 layer7 out_loss 0.21985775232315063, R2 0.7738510370254517
Test Epoch69 layer8 out_loss 0.2795853018760681, R2 0.7124143838882446
Test Epoch69 layer9 out_loss 0.32378244400024414, R2 0.6669526100158691
Train Epoch70 out_loss 0.2340947836637497, R2 0.7674825191497803
Test Epoch70 layer0 out_loss 0.23353710770606995, R2 0.7597802877426147
Test Epoch70 layer1 out_loss 0.20920462906360626, R2 0.7848089933395386
Test Epoch70 layer2 out_loss 0.20878632366657257, R2 0.7852392792701721
Test Epoch70 layer3 out_loss 0.20730414986610413, R2 0.7867639064788818
Test Epoch70 layer4 out_loss 0.20783449709415436, R2 0.7862183451652527
Test Epoch70 layer5 out_loss 0.20861291885375977, R2 0.7854176759719849
Test Epoch70 layer6 out_loss 0.21315738558769226, R2 0.7807431221008301
Test Epoch70 layer7 out_loss 0.21581174433231354, R2 0.7780128717422485
Test Epoch70 layer8 out_loss 0.2332080453634262, R2 0.7601187229156494
Test Epoch70 layer9 out_loss 0.27293816208839417, R2 0.7192517518997192
Train Epoch71 out_loss 1.4862171411514282, R2 -0.4762033224105835
Test Epoch71 layer0 out_loss 0.24168507754802704, R2 0.7513991594314575
Test Epoch71 layer1 out_loss 0.2174789011478424, R2 0.7762979865074158
Test Epoch71 layer2 out_loss 0.2185814380645752, R2 0.7751638889312744
Test Epoch71 layer3 out_loss 0.21904948353767395, R2 0.7746824622154236
Test Epoch71 layer4 out_loss 0.2268456220626831, R2 0.7666632533073425
Test Epoch71 layer5 out_loss 0.2306850105524063, R2 0.7627139687538147
Test Epoch71 layer6 out_loss 0.23635216057300568, R2 0.7568846940994263
Test Epoch71 layer7 out_loss 0.34946656227111816, R2 0.6405335068702698
Test Epoch71 layer8 out_loss 0.3447002172470093, R2 0.6454362869262695
Test Epoch71 layer9 out_loss 0.2597927451133728, R2 0.7327733039855957
Train Epoch72 out_loss 0.1962214857339859, R2 0.8051006197929382
Test Epoch72 layer0 out_loss 0.23635542392730713, R2 0.7568812966346741
Test Epoch72 layer1 out_loss 0.20951713621616364, R2 0.7844876050949097
Test Epoch72 layer2 out_loss 0.20607994496822357, R2 0.7880231142044067
Test Epoch72 layer3 out_loss 0.20747117698192596, R2 0.7865920662879944
Test Epoch72 layer4 out_loss 0.20839402079582214, R2 0.7856428623199463
Test Epoch72 layer5 out_loss 0.20731963217258453, R2 0.786747932434082
Test Epoch72 layer6 out_loss 0.21247100830078125, R2 0.7814491987228394
Test Epoch72 layer7 out_loss 0.21412084996700287, R2 0.7797521352767944
Test Epoch72 layer8 out_loss 0.2114509493112564, R2 0.7824984192848206
Test Epoch72 layer9 out_loss 0.21036113798618317, R2 0.7836194038391113
Train Epoch73 out_loss 0.1952521651983261, R2 0.8060634136199951
Test Epoch73 layer0 out_loss 0.23667211830615997, R2 0.7565555572509766
Test Epoch73 layer1 out_loss 0.2104547619819641, R2 0.7835230827331543
Test Epoch73 layer2 out_loss 0.2069518119096756, R2 0.7871263027191162
Test Epoch73 layer3 out_loss 0.2076147198677063, R2 0.7864444255828857
Test Epoch73 layer4 out_loss 0.20897357165813446, R2 0.7850466966629028
Test Epoch73 layer5 out_loss 0.2100067287683487, R2 0.7839839458465576
Test Epoch73 layer6 out_loss 0.21301119029521942, R2 0.7808935642242432
Test Epoch73 layer7 out_loss 0.23754219710826874, R2 0.7556605339050293
Test Epoch73 layer8 out_loss 0.24042432010173798, R2 0.7526959776878357
Test Epoch73 layer9 out_loss 0.21919386088848114, R2 0.7745339274406433
Train Epoch74 out_loss 0.19584983587265015, R2 0.8054697513580322
Test Epoch74 layer0 out_loss 0.24286538362503052, R2 0.7501850724220276
Test Epoch74 layer1 out_loss 0.2148064821958542, R2 0.779046893119812
Test Epoch74 layer2 out_loss 0.21400213241577148, R2 0.7798742055892944
Test Epoch74 layer3 out_loss 0.21786123514175415, R2 0.7759047150611877
Test Epoch74 layer4 out_loss 0.2186252474784851, R2 0.7751188278198242
Test Epoch74 layer5 out_loss 0.22717353701591492, R2 0.7663259506225586
Test Epoch74 layer6 out_loss 0.22793033719062805, R2 0.765547513961792
Test Epoch74 layer7 out_loss 0.24205800890922546, R2 0.7510155439376831
Test Epoch74 layer8 out_loss 0.24750535190105438, R2 0.7454123497009277
Test Epoch74 layer9 out_loss 0.2528969347476959, R2 0.7398664951324463
Train Epoch75 out_loss 0.19752436876296997, R2 0.8038065433502197
Test Epoch75 layer0 out_loss 0.24009299278259277, R2 0.7530367970466614
Test Epoch75 layer1 out_loss 0.2131313532590866, R2 0.780769944190979
Test Epoch75 layer2 out_loss 0.21161091327667236, R2 0.7823338508605957
Test Epoch75 layer3 out_loss 0.21307358145713806, R2 0.7808293700218201
Test Epoch75 layer4 out_loss 0.21603132784366608, R2 0.7777869701385498
Test Epoch75 layer5 out_loss 0.22109392285346985, R2 0.772579550743103
Test Epoch75 layer6 out_loss 0.22129112482070923, R2 0.7723766565322876
Test Epoch75 layer7 out_loss 0.21829453110694885, R2 0.7754590511322021
Test Epoch75 layer8 out_loss 0.23554706573486328, R2 0.7577127814292908
Test Epoch75 layer9 out_loss 0.21665138006210327, R2 0.7771492004394531
Train Epoch76 out_loss 0.2772735059261322, R2 0.7245947122573853
Test Epoch76 layer0 out_loss 0.24024473130702972, R2 0.7528806924819946
Test Epoch76 layer1 out_loss 0.2101539522409439, R2 0.7838325500488281
Test Epoch76 layer2 out_loss 0.20687147974967957, R2 0.7872089147567749
Test Epoch76 layer3 out_loss 0.20649977028369904, R2 0.787591278553009
Test Epoch76 layer4 out_loss 0.20645801723003387, R2 0.7876342535018921
Test Epoch76 layer5 out_loss 0.20702247321605682, R2 0.787053644657135
Test Epoch76 layer6 out_loss 0.21319769322872162, R2 0.7807016968727112
Test Epoch76 layer7 out_loss 0.21698716282844543, R2 0.7768037915229797
Test Epoch76 layer8 out_loss 0.21678560972213745, R2 0.7770110964775085
Test Epoch76 layer9 out_loss 0.21774087846279144, R2 0.7760285139083862
Train Epoch77 out_loss 0.21144843101501465, R2 0.7899762988090515
Test Epoch77 layer0 out_loss 0.23844720423221588, R2 0.754729688167572
Test Epoch77 layer1 out_loss 0.20956532657146454, R2 0.7844380140304565
Test Epoch77 layer2 out_loss 0.20992353558540344, R2 0.7840695381164551
Test Epoch77 layer3 out_loss 0.20880357921123505, R2 0.7852215766906738
Test Epoch77 layer4 out_loss 0.2092229276895523, R2 0.7847902178764343
Test Epoch77 layer5 out_loss 0.21078917384147644, R2 0.7831791639328003
Test Epoch77 layer6 out_loss 0.21438589692115784, R2 0.7794795036315918
Test Epoch77 layer7 out_loss 0.23016098141670227, R2 0.7632529735565186
Test Epoch77 layer8 out_loss 0.24734629690647125, R2 0.7455759048461914
Test Epoch77 layer9 out_loss 0.25646641850471497, R2 0.7361948490142822
Train Epoch78 out_loss 0.45220547914505005, R2 0.5508413910865784
Test Epoch78 layer0 out_loss 0.23656782507896423, R2 0.7566628456115723
Test Epoch78 layer1 out_loss 0.21139530837535858, R2 0.7825556397438049
Test Epoch78 layer2 out_loss 0.21047063171863556, R2 0.7835068106651306
Test Epoch78 layer3 out_loss 0.21098963916301727, R2 0.7829729318618774
Test Epoch78 layer4 out_loss 0.21239283680915833, R2 0.7815295457839966
Test Epoch78 layer5 out_loss 0.21499375998973846, R2 0.778854250907898
Test Epoch78 layer6 out_loss 0.21670371294021606, R2 0.7770953178405762
Test Epoch78 layer7 out_loss 0.21686656773090363, R2 0.7769278287887573
Test Epoch78 layer8 out_loss 0.22084933519363403, R2 0.7728310823440552
Test Epoch78 layer9 out_loss 0.2438606470823288, R2 0.7491613626480103
Train Epoch79 out_loss 0.20992839336395264, R2 0.7914860844612122
Test Epoch79 layer0 out_loss 0.23534587025642395, R2 0.7579197883605957
Test Epoch79 layer1 out_loss 0.20656824111938477, R2 0.7875208854675293
Test Epoch79 layer2 out_loss 0.20463606715202332, R2 0.7895083427429199
Test Epoch79 layer3 out_loss 0.20610827207565308, R2 0.7879939675331116
Test Epoch79 layer4 out_loss 0.2079198658466339, R2 0.7861305475234985
Test Epoch79 layer5 out_loss 0.2079193890094757, R2 0.7861310243606567
Test Epoch79 layer6 out_loss 0.21103818714618683, R2 0.7829229831695557
Test Epoch79 layer7 out_loss 0.225208580493927, R2 0.7683471441268921
Test Epoch79 layer8 out_loss 0.22821949422359467, R2 0.765250027179718
Test Epoch79 layer9 out_loss 0.2237577587366104, R2 0.7698394656181335
Train Epoch80 out_loss 0.22249121963977814, R2 0.7790079116821289
Test Epoch80 layer0 out_loss 0.23250819742679596, R2 0.7608386278152466
Test Epoch80 layer1 out_loss 0.2053646743297577, R2 0.7887588739395142
Test Epoch80 layer2 out_loss 0.2030942738056183, R2 0.791094183921814
Test Epoch80 layer3 out_loss 0.20394007861614227, R2 0.7902241945266724
Test Epoch80 layer4 out_loss 0.20427267253398895, R2 0.7898820638656616
Test Epoch80 layer5 out_loss 0.20471693575382233, R2 0.7894251346588135
Test Epoch80 layer6 out_loss 0.20697017014026642, R2 0.7871074080467224
Test Epoch80 layer7 out_loss 0.2127618044614792, R2 0.7811500430107117
Test Epoch80 layer8 out_loss 0.21307478845119476, R2 0.7808281183242798
Test Epoch80 layer9 out_loss 0.22630690038204193, R2 0.7672173976898193
Train Epoch81 out_loss 0.2106560915708542, R2 0.7907633185386658
Test Epoch81 layer0 out_loss 0.23937074840068817, R2 0.7537797093391418
Test Epoch81 layer1 out_loss 0.20737065374851227, R2 0.7866954803466797
Test Epoch81 layer2 out_loss 0.20575377345085144, R2 0.7883586287498474
Test Epoch81 layer3 out_loss 0.20767535269260406, R2 0.7863820791244507
Test Epoch81 layer4 out_loss 0.20839129388332367, R2 0.785645604133606
Test Epoch81 layer5 out_loss 0.2086440920829773, R2 0.7853856086730957
Test Epoch81 layer6 out_loss 0.21163617074489594, R2 0.7823079228401184
Test Epoch81 layer7 out_loss 0.21609032154083252, R2 0.7777262926101685
Test Epoch81 layer8 out_loss 0.21725870668888092, R2 0.7765244841575623
Test Epoch81 layer9 out_loss 0.23523002862930298, R2 0.7580388784408569
Train Epoch82 out_loss 0.2113937884569168, R2 0.7900305390357971
Test Epoch82 layer0 out_loss 0.2343638837337494, R2 0.7589298486709595
Test Epoch82 layer1 out_loss 0.20799098908901215, R2 0.7860574126243591
Test Epoch82 layer2 out_loss 0.20809026062488556, R2 0.7859553098678589
Test Epoch82 layer3 out_loss 0.20877604186534882, R2 0.7852498888969421
Test Epoch82 layer4 out_loss 0.2108570635318756, R2 0.7831093072891235
Test Epoch82 layer5 out_loss 0.21370500326156616, R2 0.7801798582077026
Test Epoch82 layer6 out_loss 0.2325739562511444, R2 0.7607709765434265
Test Epoch82 layer7 out_loss 0.2506493628025055, R2 0.7421783208847046
Test Epoch82 layer8 out_loss 0.2627498507499695, R2 0.7297316193580627
Test Epoch82 layer9 out_loss 0.27747592329978943, R2 0.7145841121673584
Train Epoch83 out_loss 0.20470517873764038, R2 0.7966741323471069
Test Epoch83 layer0 out_loss 0.2341640591621399, R2 0.759135365486145
Test Epoch83 layer1 out_loss 0.20684637129306793, R2 0.7872347831726074
Test Epoch83 layer2 out_loss 0.2043306827545166, R2 0.7898224592208862
Test Epoch83 layer3 out_loss 0.20463527739048004, R2 0.789509117603302
Test Epoch83 layer4 out_loss 0.2060074508190155, R2 0.7880976796150208
Test Epoch83 layer5 out_loss 0.20614935457706451, R2 0.7879517078399658
Test Epoch83 layer6 out_loss 0.2076558619737625, R2 0.7864021062850952
Test Epoch83 layer7 out_loss 0.20987926423549652, R2 0.7841150760650635
Test Epoch83 layer8 out_loss 0.21459922194480896, R2 0.7792600393295288
Test Epoch83 layer9 out_loss 0.21935568749904633, R2 0.7743674516677856
Train Epoch84 out_loss 1.4684802293777466, R2 -0.45858585834503174
Test Epoch84 layer0 out_loss 0.2351495772600174, R2 0.75812166929245
Test Epoch84 layer1 out_loss 0.20509183406829834, R2 0.7890394926071167
Test Epoch84 layer2 out_loss 0.2001015841960907, R2 0.7941725254058838
Test Epoch84 layer3 out_loss 0.20023085176944733, R2 0.7940396070480347
Test Epoch84 layer4 out_loss 0.20165657997131348, R2 0.7925730347633362
Test Epoch84 layer5 out_loss 0.20369279384613037, R2 0.7904785871505737
Test Epoch84 layer6 out_loss 0.2134622186422348, R2 0.7804296016693115
Test Epoch84 layer7 out_loss 0.21023882925510406, R2 0.7837452292442322
Test Epoch84 layer8 out_loss 0.21840764582157135, R2 0.7753426432609558
Test Epoch84 layer9 out_loss 0.21616417169570923, R2 0.7776503562927246
Train Epoch85 out_loss 0.2391269952058792, R2 0.7624841928482056
Test Epoch85 layer0 out_loss 0.2334810495376587, R2 0.7598379254341125
Test Epoch85 layer1 out_loss 0.20754054188728333, R2 0.7865207195281982
Test Epoch85 layer2 out_loss 0.20538491010665894, R2 0.7887380123138428
Test Epoch85 layer3 out_loss 0.20530414581298828, R2 0.7888211011886597
Test Epoch85 layer4 out_loss 0.20682451128959656, R2 0.7872572541236877
Test Epoch85 layer5 out_loss 0.2076202630996704, R2 0.7864387035369873
Test Epoch85 layer6 out_loss 0.2206593155860901, R2 0.7730265855789185
Test Epoch85 layer7 out_loss 0.22680199146270752, R2 0.7667081356048584
Test Epoch85 layer8 out_loss 0.22428730130195618, R2 0.7692947387695312
Test Epoch85 layer9 out_loss 0.24001210927963257, R2 0.7531200051307678
Train Epoch86 out_loss 0.24365343153476715, R2 0.7579882740974426
Test Epoch86 layer0 out_loss 0.23900526762008667, R2 0.7541556358337402
Test Epoch86 layer1 out_loss 0.21170583367347717, R2 0.7822362184524536
Test Epoch86 layer2 out_loss 0.21005038917064667, R2 0.7839390635490417
Test Epoch86 layer3 out_loss 0.20669199526309967, R2 0.7873935699462891
Test Epoch86 layer4 out_loss 0.20796966552734375, R2 0.7860792875289917
Test Epoch86 layer5 out_loss 0.21034571528434753, R2 0.7836352586746216
Test Epoch86 layer6 out_loss 0.20629024505615234, R2 0.7878068089485168
Test Epoch86 layer7 out_loss 0.21242499351501465, R2 0.781496524810791
Test Epoch86 layer8 out_loss 0.2413811832666397, R2 0.7517117261886597
Test Epoch86 layer9 out_loss 0.2703440487384796, R2 0.7219201326370239
Train Epoch87 out_loss 0.22044748067855835, R2 0.7810378670692444
Test Epoch87 layer0 out_loss 0.23615865409374237, R2 0.7570837140083313
Test Epoch87 layer1 out_loss 0.20603987574577332, R2 0.7880643606185913
Test Epoch87 layer2 out_loss 0.20395702123641968, R2 0.790206789970398
Test Epoch87 layer3 out_loss 0.20482708513736725, R2 0.7893118262290955
Test Epoch87 layer4 out_loss 0.21157823503017426, R2 0.782367467880249
Test Epoch87 layer5 out_loss 0.216749906539917, R2 0.777047872543335
Test Epoch87 layer6 out_loss 0.2227550745010376, R2 0.7708708047866821
Test Epoch87 layer7 out_loss 0.2217896729707718, R2 0.7718638181686401
Test Epoch87 layer8 out_loss 0.23885011672973633, R2 0.7543152570724487
Test Epoch87 layer9 out_loss 0.25239482522010803, R2 0.7403829097747803
Train Epoch88 out_loss 0.22137141227722168, R2 0.7801201343536377
Test Epoch88 layer0 out_loss 0.2331974059343338, R2 0.7601296901702881
Test Epoch88 layer1 out_loss 0.2061464935541153, R2 0.7879546880722046
Test Epoch88 layer2 out_loss 0.2031547874212265, R2 0.7910319566726685
Test Epoch88 layer3 out_loss 0.20278672873973846, R2 0.7914105653762817
Test Epoch88 layer4 out_loss 0.2034522444009781, R2 0.7907260060310364
Test Epoch88 layer5 out_loss 0.20391443371772766, R2 0.7902505993843079
Test Epoch88 layer6 out_loss 0.20383059978485107, R2 0.7903368473052979
Test Epoch88 layer7 out_loss 0.20442940294742584, R2 0.789720892906189
Test Epoch88 layer8 out_loss 0.20736753940582275, R2 0.7866986989974976
Test Epoch88 layer9 out_loss 0.20916715264320374, R2 0.7848475575447083
Train Epoch89 out_loss 0.20671918988227844, R2 0.7946736216545105
Test Epoch89 layer0 out_loss 0.23300309479236603, R2 0.76032954454422
Test Epoch89 layer1 out_loss 0.207848459482193, R2 0.7862039804458618
Test Epoch89 layer2 out_loss 0.20446035265922546, R2 0.7896890640258789
Test Epoch89 layer3 out_loss 0.2044091671705246, R2 0.7897416949272156
Test Epoch89 layer4 out_loss 0.20572660863399506, R2 0.7883865833282471
Test Epoch89 layer5 out_loss 0.20668675005435944, R2 0.7873989343643188
Test Epoch89 layer6 out_loss 0.20697838068008423, R2 0.7870990037918091
Test Epoch89 layer7 out_loss 0.22851622104644775, R2 0.764944851398468
Test Epoch89 layer8 out_loss 0.23231786489486694, R2 0.7610344290733337
Test Epoch89 layer9 out_loss 0.22937920689582825, R2 0.7640571594238281
Train Epoch90 out_loss 0.2034899890422821, R2 0.7978811264038086
Test Epoch90 layer0 out_loss 0.23363977670669556, R2 0.7596746683120728
Test Epoch90 layer1 out_loss 0.20626087486743927, R2 0.787837028503418
Test Epoch90 layer2 out_loss 0.2022860199213028, R2 0.7919256091117859
Test Epoch90 layer3 out_loss 0.20386706292629242, R2 0.7902992963790894
Test Epoch90 layer4 out_loss 0.20533987879753113, R2 0.788784384727478
Test Epoch90 layer5 out_loss 0.20720386505126953, R2 0.7868670225143433
Test Epoch90 layer6 out_loss 0.2103728950023651, R2 0.7836073040962219
Test Epoch90 layer7 out_loss 0.21136203408241272, R2 0.782589852809906
Test Epoch90 layer8 out_loss 0.2107173055410385, R2 0.7832530736923218
Test Epoch90 layer9 out_loss 0.21114259958267212, R2 0.7828155755996704
Train Epoch91 out_loss 0.2097783088684082, R2 0.7916351556777954
Test Epoch91 layer0 out_loss 0.23621170222759247, R2 0.7570291757583618
Test Epoch91 layer1 out_loss 0.20638318359851837, R2 0.7877112030982971
Test Epoch91 layer2 out_loss 0.20288769900798798, R2 0.791306734085083
Test Epoch91 layer3 out_loss 0.2039472907781601, R2 0.7902168035507202
Test Epoch91 layer4 out_loss 0.20388175547122955, R2 0.7902842164039612
Test Epoch91 layer5 out_loss 0.20419692993164062, R2 0.7899600267410278
Test Epoch91 layer6 out_loss 0.20251308381557465, R2 0.7916920185089111
Test Epoch91 layer7 out_loss 0.20520181953907013, R2 0.788926362991333
Test Epoch91 layer8 out_loss 0.20940802991390228, R2 0.784599781036377
Test Epoch91 layer9 out_loss 0.22252652049064636, R2 0.771105945110321
Train Epoch92 out_loss 0.21006892621517181, R2 0.7913464903831482
Test Epoch92 layer0 out_loss 0.23632857203483582, R2 0.7569089531898499
Test Epoch92 layer1 out_loss 0.20627260208129883, R2 0.7878249287605286
Test Epoch92 layer2 out_loss 0.20371387898921967, R2 0.7904568910598755
Test Epoch92 layer3 out_loss 0.2047908455133438, R2 0.7893490791320801
Test Epoch92 layer4 out_loss 0.20676365494728088, R2 0.7873198390007019
Test Epoch92 layer5 out_loss 0.21123738586902618, R2 0.7827180624008179
Test Epoch92 layer6 out_loss 0.21484380960464478, R2 0.7790085077285767
Test Epoch92 layer7 out_loss 0.21816788613796234, R2 0.7755892872810364
Test Epoch92 layer8 out_loss 0.2177441567182541, R2 0.776025116443634
Test Epoch92 layer9 out_loss 0.21647921204566956, R2 0.7773262858390808
Train Epoch93 out_loss 0.21308644115924835, R2 0.7883492708206177
Test Epoch93 layer0 out_loss 0.23371481895446777, R2 0.7595974802970886
Test Epoch93 layer1 out_loss 0.20555847883224487, R2 0.7885594964027405
Test Epoch93 layer2 out_loss 0.20279428362846375, R2 0.7914028167724609
Test Epoch93 layer3 out_loss 0.20264457166194916, R2 0.7915567755699158
Test Epoch93 layer4 out_loss 0.20279750227928162, R2 0.7913994789123535
Test Epoch93 layer5 out_loss 0.20314930379390717, R2 0.7910376191139221
Test Epoch93 layer6 out_loss 0.20250160992145538, R2 0.7917038202285767
Test Epoch93 layer7 out_loss 0.2024679332971573, R2 0.7917385101318359
Test Epoch93 layer8 out_loss 0.2024795413017273, R2 0.7917265295982361
Test Epoch93 layer9 out_loss 0.2040950506925583, R2 0.790064811706543
Train Epoch94 out_loss 0.227617084980011, R2 0.7739166021347046
Test Epoch94 layer0 out_loss 0.23082594573497772, R2 0.762569010257721
Test Epoch94 layer1 out_loss 0.2033734768629074, R2 0.7908070087432861
Test Epoch94 layer2 out_loss 0.19966495037078857, R2 0.7946217060089111
Test Epoch94 layer3 out_loss 0.19950614869594574, R2 0.7947850227355957
Test Epoch94 layer4 out_loss 0.19980092346668243, R2 0.7944818139076233
Test Epoch94 layer5 out_loss 0.20034413039684296, R2 0.7939230799674988
Test Epoch94 layer6 out_loss 0.20091980695724487, R2 0.7933309078216553
Test Epoch94 layer7 out_loss 0.20378470420837402, R2 0.79038405418396
Test Epoch94 layer8 out_loss 0.20865879952907562, R2 0.7853704690933228
Test Epoch94 layer9 out_loss 0.22205358743667603, R2 0.771592378616333
Train Epoch95 out_loss 0.21096858382225037, R2 0.7904528975486755
Test Epoch95 layer0 out_loss 0.24807307124137878, R2 0.7448283433914185
Test Epoch95 layer1 out_loss 0.2075519561767578, R2 0.7865089774131775
Test Epoch95 layer2 out_loss 0.20468389987945557, R2 0.7894591093063354
Test Epoch95 layer3 out_loss 0.20449894666671753, R2 0.7896493673324585
Test Epoch95 layer4 out_loss 0.20559628307819366, R2 0.7885206341743469
Test Epoch95 layer5 out_loss 0.20756608247756958, R2 0.7864944934844971
Test Epoch95 layer6 out_loss 0.21443241834640503, R2 0.7794316411018372
Test Epoch95 layer7 out_loss 0.2084999978542328, R2 0.7855337858200073
Test Epoch95 layer8 out_loss 0.2130293995141983, R2 0.7808747887611389
Test Epoch95 layer9 out_loss 0.2163858264684677, R2 0.777422308921814
Train Epoch96 out_loss 0.20408253371715546, R2 0.7972925305366516
Test Epoch96 layer0 out_loss 0.2394421547651291, R2 0.7537062168121338
Test Epoch96 layer1 out_loss 0.21019364893436432, R2 0.783791720867157
Test Epoch96 layer2 out_loss 0.20602843165397644, R2 0.7880761027336121
Test Epoch96 layer3 out_loss 0.20762625336647034, R2 0.7864325642585754
Test Epoch96 layer4 out_loss 0.20863021910190582, R2 0.785399854183197
Test Epoch96 layer5 out_loss 0.20770402252674103, R2 0.7863525748252869
Test Epoch96 layer6 out_loss 0.20783507823944092, R2 0.7862177491188049
Test Epoch96 layer7 out_loss 0.22297438979148865, R2 0.770645260810852
Test Epoch96 layer8 out_loss 0.24453535676002502, R2 0.7484673261642456
Test Epoch96 layer9 out_loss 0.2601660192012787, R2 0.7323893904685974
Train Epoch97 out_loss 0.22255465388298035, R2 0.7789448499679565
Test Epoch97 layer0 out_loss 0.23347294330596924, R2 0.7598462700843811
Test Epoch97 layer1 out_loss 0.20319154858589172, R2 0.7909941673278809
Test Epoch97 layer2 out_loss 0.20081764459609985, R2 0.7934359908103943
Test Epoch97 layer3 out_loss 0.20052911341190338, R2 0.793732762336731
Test Epoch97 layer4 out_loss 0.20067936182022095, R2 0.7935782670974731
Test Epoch97 layer5 out_loss 0.20092764496803284, R2 0.7933228611946106
Test Epoch97 layer6 out_loss 0.20326019823551178, R2 0.790923535823822
Test Epoch97 layer7 out_loss 0.2080230414867401, R2 0.7860244512557983
Test Epoch97 layer8 out_loss 0.21869279444217682, R2 0.7750493288040161
Test Epoch97 layer9 out_loss 0.22724731266498566, R2 0.7662500143051147
Train Epoch98 out_loss 0.1977664679288864, R2 0.803566038608551
Test Epoch98 layer0 out_loss 0.23292739689350128, R2 0.7604074478149414
Test Epoch98 layer1 out_loss 0.20470350980758667, R2 0.7894389629364014
Test Epoch98 layer2 out_loss 0.20118148624897003, R2 0.7930617332458496
Test Epoch98 layer3 out_loss 0.2018897533416748, R2 0.7923332452774048
Test Epoch98 layer4 out_loss 0.20217475295066833, R2 0.7920400500297546
Test Epoch98 layer5 out_loss 0.20300070941448212, R2 0.7911904454231262
Test Epoch98 layer6 out_loss 0.2040243148803711, R2 0.790137529373169
Test Epoch98 layer7 out_loss 0.20526646077632904, R2 0.7888598442077637
Test Epoch98 layer8 out_loss 0.20287105441093445, R2 0.7913238406181335
Test Epoch98 layer9 out_loss 0.20687435567378998, R2 0.7872059345245361
Train Epoch99 out_loss 0.20205746591091156, R2 0.7993040084838867
Test Epoch99 layer0 out_loss 0.23217572271823883, R2 0.7611806392669678
Test Epoch99 layer1 out_loss 0.20413507521152496, R2 0.7900236248970032
Test Epoch99 layer2 out_loss 0.20200981199741364, R2 0.7922097444534302
Test Epoch99 layer3 out_loss 0.2027432918548584, R2 0.7914552688598633
Test Epoch99 layer4 out_loss 0.20230308175086975, R2 0.7919080257415771
Test Epoch99 layer5 out_loss 0.20219577848911285, R2 0.7920184135437012
Test Epoch99 layer6 out_loss 0.20378388464450836, R2 0.7903848886489868
Test Epoch99 layer7 out_loss 0.20392772555351257, R2 0.7902369499206543
Test Epoch99 layer8 out_loss 0.2050696611404419, R2 0.7890623211860657
Test Epoch99 layer9 out_loss 0.20482470095157623, R2 0.7893142700195312
Best r2 0.7947850227355957 at L3
Figure(640x480)
Figure(640x480)
Figure(640x480)
Figure(640x480)
