Start Training
Train Epoch0 out_loss 1.6819452047348022, R2 -0.2599360942840576
Test Epoch93 layer1 out_loss 0.5011293888092041, R2 0.6197687387466431
Test Epoch93 layer2 out_loss 0.49695712327957153, R2 0.6229344606399536
Test Epoch93 layer3 out_loss 0.498534619808197, R2 0.621737539768219
Test Epoch93 layer4 out_loss 0.4990987777709961, R2 0.6213095188140869
Test Epoch93 layer5 out_loss 0.5048021674156189, R2 0.616982102394104
Test Epoch93 layer6 out_loss 0.5116249322891235, R2 0.6118053197860718
Train Epoch94 out_loss 0.4912697970867157, R2 0.6319919228553772
Test Epoch94 layer0 out_loss 0.5017864108085632, R2 0.6192702651023865
Test Epoch94 layer1 out_loss 0.5125059485435486, R2 0.611136794090271
Test Epoch94 layer2 out_loss 0.5144889950752258, R2 0.6096321940422058
Test Epoch94 layer3 out_loss 0.5165314078330994, R2 0.6080825328826904
Test Epoch94 layer4 out_loss 0.5192170143127441, R2 0.6060447692871094
Test Epoch94 layer5 out_loss 0.5191360712051392, R2 0.6061062216758728
Test Epoch94 layer6 out_loss 0.516543984413147, R2 0.6080729961395264
Train Epoch95 out_loss 0.5137943625450134, R2 0.6151192784309387
Test Epoch95 layer0 out_loss 0.6036824584007263, R2 0.5419567823410034
Test Epoch95 layer1 out_loss 0.49219170212745667, R2 0.6265501976013184
Test Epoch95 layer2 out_loss 0.4963047206401825, R2 0.6234294772148132
Test Epoch95 layer3 out_loss 0.4880077838897705, R2 0.6297247409820557
Test Epoch95 layer4 out_loss 0.48911431431770325, R2 0.6288852095603943
Test Epoch95 layer5 out_loss 0.4958926737308502, R2 0.6237421035766602
Test Epoch95 layer6 out_loss 0.49519214034080505, R2 0.6242736577987671
Train Epoch96 out_loss 0.517475962638855, R2 0.6123615503311157
Test Epoch96 layer0 out_loss 0.5246084928512573, R2 0.6019540429115295
Test Epoch96 layer1 out_loss 0.4998428523540497, R2 0.6207449436187744
Test Epoch96 layer2 out_loss 0.506820797920227, R2 0.615450382232666
Test Epoch96 layer3 out_loss 0.5049002170562744, R2 0.6169077157974243
Test Epoch96 layer4 out_loss 0.5155877470970154, R2 0.6087985038757324
Test Epoch96 layer5 out_loss 0.5087720155715942, R2 0.6139699220657349
Test Epoch96 layer6 out_loss 0.507637083530426, R2 0.6148310899734497
Train Epoch97 out_loss 0.5063362717628479, R2 0.6207059621810913
Test Epoch97 layer0 out_loss 0.551559329032898, R2 0.5815051198005676
Test Epoch97 layer1 out_loss 0.516724705696106, R2 0.6079358458518982
Test Epoch97 layer2 out_loss 0.518024206161499, R2 0.6069498658180237
Test Epoch97 layer3 out_loss 0.5048786401748657, R2 0.6169240474700928
Test Epoch97 layer4 out_loss 0.5151693820953369, R2 0.6091159582138062
Test Epoch97 layer5 out_loss 0.5177085995674133, R2 0.6071892976760864
Test Epoch97 layer6 out_loss 0.5299496054649353, R2 0.597901463508606
Train Epoch98 out_loss 0.5057706236839294, R2 0.6211296916007996
Test Epoch98 layer0 out_loss 0.49385184049606323, R2 0.6252906322479248
Test Epoch98 layer1 out_loss 0.5123482942581177, R2 0.6112564206123352
Test Epoch98 layer2 out_loss 0.5268151760101318, R2 0.600279688835144
Test Epoch98 layer3 out_loss 0.5219293832778931, R2 0.6039868593215942
Test Epoch98 layer4 out_loss 0.5378894805908203, R2 0.5918771028518677
Test Epoch98 layer5 out_loss 0.5171158909797668, R2 0.6076390743255615
Test Epoch98 layer6 out_loss 0.5200197100639343, R2 0.6054357290267944
Train Epoch99 out_loss 0.49556708335876465, R2 0.6287727355957031
Test Epoch99 layer0 out_loss 0.5209873914718628, R2 0.6047015190124512
Test Epoch99 layer1 out_loss 0.5627961754798889, R2 0.572979211807251
Test Epoch99 layer2 out_loss 0.5664321780204773, R2 0.5702203512191772
Test Epoch99 layer3 out_loss 0.5605005025863647, R2 0.5747209787368774
Test Epoch99 layer4 out_loss 0.5712220668792725, R2 0.5665860176086426
Test Epoch99 layer5 out_loss 0.5762155055999756, R2 0.5627973079681396
Test Epoch99 layer6 out_loss 0.5863175988197327, R2 0.5551323294639587
Best r2 0.634597659111023 at L5
Figure(640x480)
Figure(640x480)
Figure(640x480)
Figure(640x480)
