Start Training
Train Epoch0 out_loss 0.507885217666626, R2 0.4908366799354553
Test Epoch82 layer6 out_loss 0.23682551085948944, R2 0.7654500007629395
Test Epoch82 layer7 out_loss 0.2675623893737793, R2 0.7350084781646729
Train Epoch83 out_loss 0.20802803337574005, R2 0.7914484739303589
Test Epoch83 layer0 out_loss 0.23013237118721008, R2 0.772078812122345
Test Epoch83 layer1 out_loss 0.21039322018623352, R2 0.7916283011436462
Test Epoch83 layer2 out_loss 0.21131867170333862, R2 0.7907117605209351
Test Epoch83 layer3 out_loss 0.21087931096553802, R2 0.7911469340324402
Test Epoch83 layer4 out_loss 0.21808360517024994, R2 0.7840118408203125
Test Epoch83 layer5 out_loss 0.23421204090118408, R2 0.7680383920669556
Test Epoch83 layer6 out_loss 0.2544102668762207, R2 0.7480342388153076
Test Epoch83 layer7 out_loss 0.2578833997249603, R2 0.7445944547653198
Train Epoch84 out_loss 0.20196053385734558, R2 0.797531247138977
Test Epoch84 layer0 out_loss 0.2260574996471405, R2 0.7761145830154419
Test Epoch84 layer1 out_loss 0.199961856007576, R2 0.8019594550132751
Test Epoch84 layer2 out_loss 0.1950320154428482, R2 0.8068419694900513
Test Epoch84 layer3 out_loss 0.19523301720619202, R2 0.8066428899765015
Test Epoch84 layer4 out_loss 0.19575299322605133, R2 0.8061279058456421
Test Epoch84 layer5 out_loss 0.1963634490966797, R2 0.8055232763290405
Test Epoch84 layer6 out_loss 0.20109526813030243, R2 0.8008369207382202
Test Epoch84 layer7 out_loss 0.21727244555950165, R2 0.7848151922225952
Train Epoch85 out_loss 0.20163413882255554, R2 0.797858476638794
Test Epoch85 layer0 out_loss 0.23033417761325836, R2 0.7718789577484131
Test Epoch85 layer1 out_loss 0.2037256509065628, R2 0.798231840133667
Test Epoch85 layer2 out_loss 0.20337389409542084, R2 0.7985802292823792
Test Epoch85 layer3 out_loss 0.2018975019454956, R2 0.8000423908233643
Test Epoch85 layer4 out_loss 0.2037130445241928, R2 0.798244297504425
Test Epoch85 layer5 out_loss 0.2033483386039734, R2 0.7986055016517639
Test Epoch85 layer6 out_loss 0.20759131014347076, R2 0.7944033145904541
Test Epoch85 layer7 out_loss 0.2181253731250763, R2 0.7839704751968384
Train Epoch86 out_loss 0.2081657201051712, R2 0.7913104295730591
Test Epoch86 layer0 out_loss 0.22808000445365906, R2 0.7741115093231201
Test Epoch86 layer1 out_loss 0.2033366560935974, R2 0.7986170649528503
Test Epoch86 layer2 out_loss 0.20094721019268036, R2 0.8009835481643677
Test Epoch86 layer3 out_loss 0.20040057599544525, R2 0.8015249371528625
Test Epoch86 layer4 out_loss 0.20133869349956512, R2 0.8005958795547485
Test Epoch86 layer5 out_loss 0.20414677262306213, R2 0.7978147268295288
Test Epoch86 layer6 out_loss 0.20843245089054108, R2 0.7935702800750732
Test Epoch86 layer7 out_loss 0.21676872670650482, R2 0.7853140830993652
Train Epoch87 out_loss 0.20123451948165894, R2 0.7982590794563293
Test Epoch87 layer0 out_loss 0.2274751216173172, R2 0.7747105360031128
Test Epoch87 layer1 out_loss 0.2020833045244217, R2 0.7998583912849426
Test Epoch87 layer2 out_loss 0.2026728242635727, R2 0.7992745637893677
Test Epoch87 layer3 out_loss 0.2062302827835083, R2 0.7957512736320496
Test Epoch87 layer4 out_loss 0.2104254961013794, R2 0.7915963530540466
Test Epoch87 layer5 out_loss 0.21635717153549194, R2 0.7857216596603394
Test Epoch87 layer6 out_loss 0.21729041635990143, R2 0.7847974300384521
Test Epoch87 layer7 out_loss 0.2376212477684021, R2 0.7646619081497192
Train Epoch88 out_loss 0.24175484478473663, R2 0.7576367855072021
Test Epoch88 layer0 out_loss 0.24302849173545837, R2 0.7593066096305847
Test Epoch88 layer1 out_loss 0.20464478433132172, R2 0.7973215579986572
Test Epoch88 layer2 out_loss 0.20539230108261108, R2 0.7965812087059021
Test Epoch88 layer3 out_loss 0.20934490859508514, R2 0.7926665544509888
Test Epoch88 layer4 out_loss 0.2133886218070984, R2 0.7886617183685303
Test Epoch88 layer5 out_loss 0.21811702847480774, R2 0.7839787006378174
Test Epoch88 layer6 out_loss 0.26755374670028687, R2 0.7350170016288757
Test Epoch88 layer7 out_loss 0.24348460137844086, R2 0.758854866027832
Train Epoch89 out_loss 0.19881917536258698, R2 0.8006805181503296
Test Epoch89 layer0 out_loss 0.23292620480060577, R2 0.7693118453025818
Test Epoch89 layer1 out_loss 0.20091582834720612, R2 0.8010146617889404
Test Epoch89 layer2 out_loss 0.19678978621959686, R2 0.8051010370254517
Test Epoch89 layer3 out_loss 0.1969815045595169, R2 0.804911196231842
Test Epoch89 layer4 out_loss 0.2003987580537796, R2 0.8015267848968506
Test Epoch89 layer5 out_loss 0.20856891572475433, R2 0.7934350967407227
Test Epoch89 layer6 out_loss 0.20695365965366364, R2 0.7950348258018494
Test Epoch89 layer7 out_loss 0.22182142734527588, R2 0.7803099155426025
Train Epoch90 out_loss 0.7649343609809875, R2 0.233140766620636
Test Epoch90 layer0 out_loss 0.22812660038471222, R2 0.7740653157234192
Test Epoch90 layer1 out_loss 0.20168398320674896, R2 0.8002538681030273
Test Epoch90 layer2 out_loss 0.19911828637123108, R2 0.8027949333190918
Test Epoch90 layer3 out_loss 0.20059502124786377, R2 0.8013323545455933
Test Epoch90 layer4 out_loss 0.20394855737686157, R2 0.798011064529419
Test Epoch90 layer5 out_loss 0.217784121632576, R2 0.7843084335327148
Test Epoch90 layer6 out_loss 0.25502726435661316, R2 0.7474231719970703
Test Epoch90 layer7 out_loss 0.25186869502067566, R2 0.7505513429641724
Train Epoch91 out_loss 0.21090178191661835, R2 0.7885674834251404
Test Epoch91 layer0 out_loss 0.23422302305698395, R2 0.7680274844169617
Test Epoch91 layer1 out_loss 0.20311133563518524, R2 0.7988402247428894
Test Epoch91 layer2 out_loss 0.19993431866168976, R2 0.8019867539405823
Test Epoch91 layer3 out_loss 0.20040589570999146, R2 0.8015196919441223
Test Epoch91 layer4 out_loss 0.2029443383216858, R2 0.7990056276321411
Test Epoch91 layer5 out_loss 0.2153874933719635, R2 0.7866820096969604
Test Epoch91 layer6 out_loss 0.22023987770080566, R2 0.781876266002655
Test Epoch91 layer7 out_loss 0.23204931616783142, R2 0.7701802849769592
Train Epoch92 out_loss 0.19726774096488953, R2 0.8022358417510986
Test Epoch92 layer0 out_loss 0.23928427696228027, R2 0.7630148530006409
Test Epoch92 layer1 out_loss 0.20793214440345764, R2 0.7940657734870911
Test Epoch92 layer2 out_loss 0.210274800658226, R2 0.7917456030845642
Test Epoch92 layer3 out_loss 0.20935536921024323, R2 0.7926561832427979
Test Epoch92 layer4 out_loss 0.20687906444072723, R2 0.7951087355613708
Test Epoch92 layer5 out_loss 0.20480577647686005, R2 0.7971620559692383
Test Epoch92 layer6 out_loss 0.2044932097196579, R2 0.7974716424942017
Test Epoch92 layer7 out_loss 0.20371010899543762, R2 0.798247218132019
Train Epoch93 out_loss 0.19809837639331818, R2 0.8014031052589417
Test Epoch93 layer0 out_loss 0.25455886125564575, R2 0.7478870153427124
Test Epoch93 layer1 out_loss 0.2089739888906479, R2 0.7930338978767395
Test Epoch93 layer2 out_loss 0.20247672498226166, R2 0.7994687557220459
Test Epoch93 layer3 out_loss 0.2007015347480774, R2 0.8012269139289856
Test Epoch93 layer4 out_loss 0.20013298094272614, R2 0.8017899990081787
Test Epoch93 layer5 out_loss 0.20046000182628632, R2 0.8014661073684692
Test Epoch93 layer6 out_loss 0.2005000114440918, R2 0.8014264702796936
Test Epoch93 layer7 out_loss 0.21234159171581268, R2 0.7896986603736877
Train Epoch94 out_loss 0.20289109647274017, R2 0.7965983152389526
Test Epoch94 layer0 out_loss 0.23508140444755554, R2 0.7671773433685303
Test Epoch94 layer1 out_loss 0.20597624778747559, R2 0.7960028648376465
Test Epoch94 layer2 out_loss 0.20203013718128204, R2 0.7999110221862793
Test Epoch94 layer3 out_loss 0.20187652111053467, R2 0.8000631928443909
Test Epoch94 layer4 out_loss 0.20399948954582214, R2 0.797960638999939
Test Epoch94 layer5 out_loss 0.2098507583141327, R2 0.7921655774116516
Test Epoch94 layer6 out_loss 0.2268010526895523, R2 0.7753781676292419
Test Epoch94 layer7 out_loss 0.22319525480270386, R2 0.7789492607116699
Train Epoch95 out_loss 0.19412674009799957, R2 0.8053847551345825
Test Epoch95 layer0 out_loss 0.23224157094955444, R2 0.7699899077415466
Test Epoch95 layer1 out_loss 0.20180606842041016, R2 0.8001329898834229
Test Epoch95 layer2 out_loss 0.19877055287361145, R2 0.803139328956604
Test Epoch95 layer3 out_loss 0.20061206817626953, R2 0.8013154864311218
Test Epoch95 layer4 out_loss 0.20192858576774597, R2 0.8000116348266602
Test Epoch95 layer5 out_loss 0.20162414014339447, R2 0.8003131151199341
Test Epoch95 layer6 out_loss 0.20468150079250336, R2 0.7972851991653442
Test Epoch95 layer7 out_loss 0.20478245615959167, R2 0.7971851825714111
Train Epoch96 out_loss 0.19520151615142822, R2 0.8043072819709778
Test Epoch96 layer0 out_loss 0.22323231399059296, R2 0.7789126038551331
Test Epoch96 layer1 out_loss 0.19916513562202454, R2 0.8027485609054565
Test Epoch96 layer2 out_loss 0.1941552311182022, R2 0.8077102899551392
Test Epoch96 layer3 out_loss 0.1952665001153946, R2 0.8066096901893616
Test Epoch96 layer4 out_loss 0.19585146009922028, R2 0.8060303926467896
Test Epoch96 layer5 out_loss 0.19858551025390625, R2 0.8033225536346436
Test Epoch96 layer6 out_loss 0.20247620344161987, R2 0.7994692325592041
Test Epoch96 layer7 out_loss 0.20424753427505493, R2 0.7977149486541748
Train Epoch97 out_loss 0.1997240036725998, R2 0.7997733950614929
Test Epoch97 layer0 out_loss 0.23016420006752014, R2 0.7720472812652588
Test Epoch97 layer1 out_loss 0.20446529984474182, R2 0.7974992990493774
Test Epoch97 layer2 out_loss 0.19963692128658295, R2 0.8022812604904175
Test Epoch97 layer3 out_loss 0.2013998180627823, R2 0.8005353212356567
Test Epoch97 layer4 out_loss 0.2016342431306839, R2 0.8003031611442566
Test Epoch97 layer5 out_loss 0.20128321647644043, R2 0.8006508350372314
Test Epoch97 layer6 out_loss 0.20297028124332428, R2 0.7989799380302429
Test Epoch97 layer7 out_loss 0.20443770289421082, R2 0.7975265979766846
Train Epoch98 out_loss 0.19852107763290405, R2 0.8009793758392334
Test Epoch98 layer0 out_loss 0.2225336879491806, R2 0.7796044945716858
Test Epoch98 layer1 out_loss 0.19693197309970856, R2 0.8049602508544922
Test Epoch98 layer2 out_loss 0.19385042786598206, R2 0.8080121874809265
Test Epoch98 layer3 out_loss 0.1946829855442047, R2 0.8071876168251038
Test Epoch98 layer4 out_loss 0.1958199143409729, R2 0.8060616254806519
Test Epoch98 layer5 out_loss 0.19831958413124084, R2 0.803585946559906
Test Epoch98 layer6 out_loss 0.19911788403987885, R2 0.8027952909469604
Test Epoch98 layer7 out_loss 0.20571565628051758, R2 0.7962609529495239
Train Epoch99 out_loss 0.2009529322385788, R2 0.7985413670539856
Test Epoch99 layer0 out_loss 0.22297382354736328, R2 0.7791686058044434
Test Epoch99 layer1 out_loss 0.1982419341802597, R2 0.8036628365516663
Test Epoch99 layer2 out_loss 0.19521677494049072, R2 0.8066589832305908
Test Epoch99 layer3 out_loss 0.19550450146198273, R2 0.8063739538192749
Test Epoch99 layer4 out_loss 0.19594669342041016, R2 0.8059360384941101
Test Epoch99 layer5 out_loss 0.19785188138484955, R2 0.8040491342544556
Test Epoch99 layer6 out_loss 0.20006518065929413, R2 0.8018571138381958
Test Epoch99 layer7 out_loss 0.20423798263072968, R2 0.7977244257926941
Best r2 0.8080121874809265 at L2
Figure(640x480)
Figure(640x480)
Figure(640x480)
Figure(640x480)
